site,date,cl_mgl,so4_mgl,br_mgl,no3n_mgl,na_mgl,k_mgl,mg_mgl,ca_mgl,doc_mgl,tdn_mgl,nh4n_mgl,po4p_mgl,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600_2.5,K600_97.5,depth,spc_uScm,DO.obs,DO.sat,watertemp_C,discharge,airpres_kPa,airtemp_C,latitude,longitude,CRS,distance_upstream_m,width_march_m,ws_area_km2,slope_wbx,habitat,slope_mm
UNHC,2020-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.341549306859958,1.8022868926139024,2.936840501397566,2.3207918194733725,3.1469774424546575,1.5559011371502152,7.056310316965619,4.942604366193777,9.331008748961105,0.2691219127437678,NA,10.9575,10.960966217733956,11.010239583333334,0.3039433491001701,100.72779387593155,12.1328125,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1932497526485397,1.7323325558781166,2.703396751552234,0.804128834578735,1.2849766919662746,0.2928644626214398,9.87576869967259,7.430716611190585,12.562779420996003,0.346261596234466,103.35416666666667,11.4765625,10.989268620845742,11.048333333333334,0.2781540484496055,101.08602304259823,9.792708333333334,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1692347572530761,0.5601756383605404,1.766163540056026,1.4443715414542115,2.428207366680608,0.48115117286848086,3.843777088763265,1.3498470287512843,6.520049233847296,0.31895863907814187,82.12083333333334,10.799479166666666,11.016959952457796,10.940416666666666,0.274643785001779,101.08602304259823,9.792708333333334,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2803793966370251,NA,NA,NA,NA,0.2745063444501092,101.08602304259823,9.792708333333334,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9753209459135539,0.5180373859275473,1.4292703370626094,0.7159953517061965,1.5385640130010116,0,1.882044114040338,0.07950699699008226,4.157902896903378,0.4726113190819933,85.54479166666667,11.321250000000001,11.00288182951065,10.992916666666666,0.2740065321126371,101.08602304259823,9.792708333333334,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1099500927563906,0.13007455939559256,2.176984733281797,0.9619693315466242,2.6887864055063315,0,1.2894531309861976,0.16888956612757378,2.755349505463635,0.46867411596002995,75.8875,11.344895833333334,10.991055992346134,11.039583333333333,0.27398590451903504,101.08602304259823,9.792708333333334,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4309473902993455,1.8744846718225265,3.022575571412136,2.6905827473551702,3.504470909871349,1.8228901966283177,7.418029802951829,5.133795666749389,9.801963933067755,0.26250553564096873,NA,10.863958333333333,11.010460347472883,10.967197916666667,0.27376363607277077,101.08602304259823,9.792708333333334,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8423906103081071,1.3723156991782874,2.378289431527362,0.33030166959010054,0.9140151715635321,0,9.689464361264342,7.004202554373254,12.37165118550889,0.3444242658828523,100.71875,11.507291666666667,11.027065950549872,10.71125,0.2666078451378868,100.64295012593156,8.608333333333333,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9515889852170116,0.29064194926781167,1.626071330616509,1.0553843155968847,2.1182990567299345,0.04566556801297772,5.13909712246395,1.8855800034276593,8.641819010187453,0.3168244890112617,79.871875,10.8484375,11.051100374701269,10.616875,0.2641309599502313,100.64295012593156,8.608333333333333,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278102065982127,NA,NA,NA,NA,0.2647119675494334,100.64295012593156,8.608333333333333,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7343267909757825,0.29488621655451946,1.2126625843399568,0.3063567738770968,1.0446799813829373,0,2.2571253570404783,0.06813057097098361,4.597832425914867,0.4706562062429497,84.53854166666666,11.333541666666667,11.044434175257841,10.639583333333334,0.2652080058917214,100.64295012593156,8.608333333333333,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3877372415724443,0.3246979109466589,2.377693852823835,1.0672738699025035,2.7660268114107134,0,1.3930872272817667,0.2562145222497354,2.9581103272418865,0.4666765459651628,75.315625,11.471145833333333,11.031693214396283,10.68875,0.2652533909278873,100.64295012593156,8.608333333333333,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12760134622941,1.5318913272284858,2.692216480415256,2.326106892035595,3.1599740627552246,1.4250656071750232,6.794603222193151,4.489979964746144,9.10881204725049,0.2606963981675011,NA,10.868854166666667,11.082973662160246,10.499125,0.2659281679022389,100.64295012593156,8.608333333333333,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.700971859133484,1.2714682323261248,2.1315841943550007,0.34192496845901005,0.8806666504082203,0,9.02744554836131,6.688815640386631,11.33871314438612,0.3417997737968466,101.17708333333333,12.016979166666667,11.513066126375767,9.45875,0.2513262913622372,101.97612720926489,7.093229166666666,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8459267095472858,0.22011651969667057,1.4974454410520441,1.2004725613080711,2.2503804974166854,0.19755030923018932,4.183616957397227,1.2594437083829664,7.236708598542017,0.3139494111660369,76.735,11.262503797743058,11.471000399165325,9.61591145,0.2509086573540686,101.97612720926489,7.093229166666666,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2748859693586872,NA,NA,NA,NA,0.2516504000916071,101.97612720926489,7.093229166666666,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5867119826436911,0.14048925509426566,1.031488663998232,0.06198097155139753,0.8919689709083867,0,2.6302904910333735,0.538208534220256,4.896676450162608,0.4677014970230494,86.19270833333333,11.798333333333334,11.529962458459911,9.3825,0.25253992628014205,101.97612720926489,7.093229166666666,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0238927727666947,0,2.083873695582191,0.5523981860917833,2.2500847606028636,0,1.5155246037913976,0.26023175782989666,3.078518486669281,0.46364420065227874,77.053125,11.849791666666667,11.543942408243998,9.331875,0.2526044944377311,101.97612720926489,7.093229166666666,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8016335708910833,1.2400777689808349,2.3849539565322257,2.2070104699632838,3.084936418801081,1.3028044811300137,6.657684518046451,4.1018538630469035,9.346723493723607,0.2577618673516723,NA,11.233122028412758,11.571653723312783,9.25771875,0.2535079212651969,101.97612720926489,7.093229166666666,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5051707573490258,1.0648416293426592,1.915996492884761,0.29751255696821444,0.7838206733206541,0,8.35836225548574,6.064139721626542,10.502019355796904,0.3367977932324081,104.14583333333333,12.208541666666667,11.68278836477848,9.19125,0.22376308273385623,102.76560637593155,7.777604166666666,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8463508893262431,0.24693251107182912,1.4447926110271143,1.2227072439346904,2.1988338151566547,0.2320304658244966,3.838336255182085,1.214842981291926,6.35379065596305,0.30793906287708783,NA,11.251384006076394,11.73061049014597,9.0609964,0.22463497887688882,102.76560637593155,7.777604166666666,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26816343737175213,NA,NA,NA,NA,0.22571689231672812,102.76560637593155,7.777604166666666,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4289720863928073,0,0.8934271332541345,0.06924319197609413,0.8932186752305029,0,2.3988416172810774,0.5106719202123547,4.743587691772974,0.4613737861812845,85.846875,12.062916666666666,11.7015423258758,9.095208333333334,0.22715265486335282,102.76560637593155,7.777604166666666,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5219870071888684,0,1.5824136529391881,0.20410281571379849,1.9342000825054413,0,1.8363701359035467,0.46037851620976905,3.43811048318572,0.457147029172349,76.853125,12.150833333333333,11.687302113552128,9.147916666666667,0.2272504111133219,102.76560637593155,7.777604166666666,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7313256043376437,1.1933527326150273,2.2248490438841686,1.981274476337044,2.7893146550679924,1.1728469335855962,5.96790351397054,3.878125461359413,8.079724565640225,0.2514638315350021,NA,11.447693736049949,11.750057869818168,8.979854166666668,0.22859080965648565,102.76560637593155,7.777604166666666,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5866916486336406,1.210368099968095,1.997317974973305,0.5200274729909644,1.074941689906177,0,7.448880254333805,5.401389965087979,9.252023929388887,0.3354314820973732,107.75,12.064375,11.460201442142091,9.939583333333333,0.2167298375407177,102.58341887593156,12.592708333333334,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8722051481728872,0.2697361905241045,1.468330308529477,1.3072739157117166,2.304573077148258,0.26026200134407723,3.9422011680868336,1.2291325920000016,6.526896849744952,0.30637922250326927,NA,11.077233615451396,11.431069674823114,10.091045424999999,0.21818387139681084,102.58341887593156,12.592708333333334,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2665911202865141,NA,NA,NA,NA,0.21992500747926633,102.58341887593156,12.592708333333334,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5211690505053701,0.06259700740971832,1.0059483002964984,0.31723727855589273,1.1662351841856187,0,2.2085177987275815,0.2965696789708352,4.624919761213644,0.4600952897626654,88.15,11.9803125,11.50072362435951,9.755416666666667,0.22224034801444648,102.58341887593156,12.592708333333334,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39086940005832005,0,1.461625445950693,0.1785699108122563,1.8614231638252343,0,1.793788361561543,0.3931024051962908,3.494547429248238,0.4558496035961263,78.61354166666666,12.069166666666666,11.450782004424259,9.945833333333333,0.22239779117083872,102.58341887593156,12.592708333333334,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7710351402873479,1.2922558912888962,2.3561779202779856,1.9344197664280605,2.72373482814011,1.2146615877510956,5.640278360169839,3.6794563096919446,7.829591177920552,0.2504123975729266,NA,11.379931311901863,11.474576506628447,9.913302083333333,0.22455568854962663,102.58341887593156,12.592708333333334,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6146501656787928,1.1739707007592288,2.071831992998997,0.8148511422092961,1.4004762131398425,0.2555263803338411,7.127865933001044,4.842786586903018,9.479561476102537,0.33585507688625493,106.375,11.3340625,10.847149726465245,11.944375,0.21884077102748647,101.80617929259823,16.533854166666668,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910682423458979,0.2856458822275071,1.5283170789893452,1.3808493537956013,2.429571501035072,0.3224323524864242,4.2493074564377995,1.1148107849887696,7.357949116291433,0.3070844228311817,NA,10.413934461805564,10.72123184813145,12.467891074999999,0.2210331821003099,101.80617929259823,16.533854166666668,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2676221822498566,NA,NA,NA,NA,0.22365848962700288,101.80617929259823,16.533854166666668,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48147623833061226,0.04811727621572795,0.943322348272854,0.4239959081873791,1.3001245455006931,0,2.525374757706925,0.47420454051921646,5.296778845729202,0.4613929547216481,93.64375,11.310416666666667,10.896004402179592,11.739791666666667,0.22714959006143504,101.80617929259823,16.533854166666668,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3550744218878158,0,1.4728917581166932,0.36861847219961064,2.153160726965468,0,1.839546844669061,0.4486376110029166,3.5852473398109153,0.45720402771076796,83.25,11.31625,10.823059164982196,12.040208333333334,0.22738698489097642,101.80617929259823,16.533854166666668,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.010994470532259,1.4101443014346753,2.5746545869162607,2.151011795473395,2.971916124457637,1.3481458460555649,6.032753061806093,3.902790345669179,8.386648557528034,0.2520168369125747,NA,10.823020124732944,10.83798330586903,11.98425,0.23064069049586722,101.80617929259823,16.533854166666668,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-03-11,10.1,7.5,0.09,0.004,6.75,NA,3.47,10.87,2.328,0.0936,0.005,0.005,2.0878395003354733,1.6271047310390738,2.541232096445488,1.1230664314824794,1.693628266560962,0.5990187896927645,8.530836594455842,6.404051930107253,10.586910352077581,0.3368583838913087,106.6875,10.815,10.33860432008093,13.766875,0.22402134298871532,101.0415959592649,17.6046875,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-11,10.71,8.26,0.09,0.0055,6.94,NA,3.92,12.8,2.481,0.1103,0.005,0.005,0.9563367841308641,0.3192122187129911,1.6033673479062998,1.4496073699483465,2.4822419991453915,0.44354178880133194,4.062428325338345,1.3013436323722907,6.857716658327325,0.30845593705156027,NA,9.881857638888897,10.155286486752175,14.608659625,0.2267283338799882,101.0415959592649,17.6046875,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-11,10.73,8.15,0.09,0.0193,6.85,NA,3.9,12.94,2.471,0.1166,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26932689788241093,NA,NA,NA,NA,0.229969826157436,101.0415959592649,17.6046875,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-11,10.14,7.82,0.1,0.0521,6.62,NA,3.88,12.83,2.403,0.1361,0.005,0.005,0.791437124907016,0.3200950238974868,1.2199120610074965,0.7202836142139397,1.578672521913946,0,2.12559731057951,0.024690641797513187,4.508764978461564,0.4632351256937029,98.24427083333333,10.833333333333334,10.405056902630369,13.4609375,0.23428032120723358,101.0415959592649,17.6046875,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-11,10.17,7.81,0.1,0.0574,6.62,NA,3.9,13.18,2.354,0.1487,0.005,0.005,1.0986887771573504,0.026561485040407104,2.1861765291513553,1.0724140423940178,2.874425645210676,0,1.372714707750244,0.16468577453460073,2.931590252182379,0.45911113448123836,87.64479166666666,11.023229166666667,10.332312634608778,13.792291666666667,0.23457343487061982,101.0415959592649,17.6046875,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-11,10.55,7.72,0.09,0.0921,6.66,NA,3.5,11.58,2.425,0.1681,0.005,0.005,2.04901798449251,1.5142259148426203,2.593171186923619,2.1072928661836445,2.894450271909037,1.3409555199294263,5.1144768911461735,3.1634130259524813,7.012367365994125,0.25407257633294833,NA,10.397331268293193,10.323934167400298,13.844479166666666,0.23859081625703116,101.0415959592649,17.6046875,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
MC751,2020-03-11,18.27,13.07,0.16,0.0015,12.48,NA,7.19,19.22,2.982,0.1191,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,NA
NHC,2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.065481751268046,1.5792875293667001,2.5296346313119886,1.5337604630965869,2.102734429721522,0.9386842361518878,7.7131756131079285,5.858057124926018,9.670006811355087,0.3367231081851559,108.15625,10.311666666666667,10.024453070609788,15.066666666666666,0.22334786609457202,100.80951262593156,16.334895833333334,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0208054087805936,0.3890670925336769,1.6381812729526959,1.7719221255274396,2.859522261673895,0.622457636868063,4.19193232440211,1.5825383196534983,6.789517182056091,0.3082493386241117,NA,9.360121527777789,9.851318718885599,15.907159775,0.22590009471741662,100.80951262593156,16.334895833333334,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2690438965265654,NA,NA,NA,NA,0.22895626657152354,100.80951262593156,16.334895833333334,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8101887160138272,0.3364927968141159,1.2756587844612974,0.7811505302326391,1.5886932182812104,0.03707251526339805,2.4546164082264217,0.35295421135142085,4.625581103443039,0.4628973070469962,102.67708333333333,10.286041666666666,10.068464758152855,14.845416666666667,0.2330203248881551,100.80951262593156,16.334895833333334,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0142708874973256,0,1.9963213087944272,0.9530352543094356,2.6562330162512997,0,1.476891143311084,0.17154111615744994,3.004745901074128,0.45875958419219837,91.77291666666666,10.428229166666666,10.025299340180332,15.051875,0.23329668085368604,100.80951262593156,16.334895833333334,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.106731810579711,1.5628051257077742,2.640114107473448,2.3023105862112385,3.1159323550325704,1.4992661709446053,4.687455289287737,2.9261977313581076,6.437065671397745,0.2536703335377954,NA,9.981983123658997,10.061217931127082,14.914802083333333,0.23708438320478664,100.80951262593156,16.334895833333334,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
